employee_id,is_promoted,prediction,probability
3654,0,0.0,"[0.9388465969509793,0.061153403049020776]"
3655,0,0.0,"[0.9290713061919756,0.07092869380802437]"
3656,0,0.0,"[0.8804537913411157,0.11954620865888428]"
3662,0,0.0,"[0.9349641150764908,0.06503588492350913]"
3669,0,0.0,"[0.9341101229837269,0.06588987701627323]"
3679,0,0.0,"[0.9255751279600777,0.07442487203992229]"
3687,0,0.0,"[0.9311844206388595,0.06881557936114051]"
3693,0,0.0,"[0.9250232438238422,0.07497675617615777]"
3697,0,0.0,"[0.9009504936132652,0.09904950638673479]"
3699,0,0.0,"[0.9069196349248035,0.09308036507519636]"
3721,0,0.0,"[0.88448972957984,0.11551027042016009]"
3731,1,0.0,"[0.8852797833645895,0.11472021663541052]"
3734,0,0.0,"[0.9306109789398513,0.06938902106014866]"
3735,0,0.0,"[0.8994589436598219,0.10054105634017801]"
3739,0,0.0,"[0.9363409261430106,0.06365907385698945]"
3740,0,0.0,"[0.9333416218451005,0.06665837815489951]"
3742,1,0.0,"[0.5181734729261325,0.48182652707386764]"
3747,0,0.0,"[0.9189918970177883,0.08100810298221174]"
3757,0,0.0,"[0.932539594048025,0.06746040595197497]"
3764,0,0.0,"[0.9223276351330952,0.07767236486690476]"
3766,0,0.0,"[0.9333187999669668,0.06668120003303332]"
3775,0,0.0,"[0.9279835245760814,0.07201647542391867]"
3776,0,0.0,"[0.9289740101253251,0.07102598987467484]"
3779,0,0.0,"[0.9351685021784373,0.06483149782156278]"
3788,0,0.0,"[0.9333187999669668,0.06668120003303332]"
3794,0,0.0,"[0.9279835245760814,0.07201647542391867]"
3795,0,0.0,"[0.8976935217200499,0.10230647827995006]"
3798,0,0.0,"[0.9280630732919195,0.07193692670808041]"
3799,0,0.0,"[0.9348067957222429,0.06519320427775702]"
3803,1,0.0,"[0.8811681197115828,0.11883188028841714]"
3805,0,0.0,"[0.9285643813631972,0.07143561863680278]"
3806,0,0.0,"[0.8896086973259963,0.11039130267400367]"
3817,0,0.0,"[0.9317989073003924,0.06820109269960759]"
3821,0,0.0,"[0.8815307661560168,0.1184692338439832]"
3823,0,0.0,"[0.9301553710363888,0.06984462896361122]"
3827,0,0.0,"[0.9325742231987834,0.06742577680121666]"
3829,0,0.0,"[0.9317946110568338,0.06820538894316622]"
3833,1,0.0,"[0.8778375346178166,0.12216246538218353]"
3834,0,0.0,"[0.9271013341749981,0.07289866582500189]"
3844,0,0.0,"[0.9329775429566491,0.06702245704335082]"
3867,0,0.0,"[0.9243558633782506,0.07564413662174947]"
3874,0,0.0,"[0.9194379458377676,0.08056205416223243]"
3881,0,0.0,"[0.9224290104226177,0.07757098957738233]"
3884,0,0.0,"[0.9265076816385419,0.07349231836145811]"
3888,0,0.0,"[0.9188269621026386,0.08117303789736141]"
3891,1,0.0,"[0.9270382892715163,0.0729617107284837]"
3900,0,0.0,"[0.931461011848541,0.06853898815145897]"
3911,0,0.0,"[0.9274383028957629,0.07256169710423706]"
3930,0,0.0,"[0.9284128476373791,0.07158715236262095]"
3938,0,0.0,"[0.7081987750552892,0.29180122494471084]"
3949,0,0.0,"[0.9339152247543784,0.06608477524562159]"
3961,0,0.0,"[0.9325762861751082,0.0674237138248918]"
3962,0,0.0,"[0.8938895384573297,0.10611046154267031]"
3973,0,0.0,"[0.9251080931471825,0.07489190685281748]"
3975,0,0.0,"[0.9233600290742899,0.07663997092571002]"
3998,0,0.0,"[0.9265527621335934,0.07344723786640658]"
4005,0,0.0,"[0.9304912879623712,0.06950871203762865]"
4006,1,0.0,"[0.91575421147705,0.08424578852294995]"
4008,0,0.0,"[0.9368411527549068,0.06315884724509324]"
4031,0,0.0,"[0.9333719814572311,0.06662801854276884]"
4040,0,0.0,"[0.9320102592728786,0.06798974072712148]"
4045,0,0.0,"[0.9320671648570366,0.06793283514296344]"
4046,1,0.0,"[0.9092577588813074,0.09074224111869249]"
4068,0,0.0,"[0.9340927266634163,0.06590727333658375]"
4078,0,0.0,"[0.9246840541919158,0.07531594580808418]"
4083,1,0.0,"[0.8016686192549258,0.19833138074507425]"
4084,1,0.0,"[0.5375211154632058,0.4624788845367942]"
4086,0,0.0,"[0.9365501759436738,0.06344982405632621]"
4099,0,0.0,"[0.8926861527107053,0.1073138472892948]"
4105,0,0.0,"[0.9273521940003104,0.07264780599968955]"
4114,0,0.0,"[0.8959785233171469,0.10402147668285311]"
4119,0,0.0,"[0.9333243269668189,0.06667567303318114]"
4124,0,0.0,"[0.9284000958323781,0.07159990416762176]"
4125,0,0.0,"[0.919913982965336,0.080086017034664]"
4138,0,0.0,"[0.9268346399282871,0.07316536007171297]"
4150,0,0.0,"[0.9240008579388426,0.07599914206115749]"
4167,0,0.0,"[0.916392049586162,0.08360795041383792]"
4174,0,0.0,"[0.9348527066365384,0.06514729336346156]"
4180,0,0.0,"[0.9146419449922955,0.08535805500770444]"
4207,0,0.0,"[0.9335939967944696,0.06640600320553029]"
4211,0,0.0,"[0.9373541102249034,0.06264588977509662]"
4222,0,0.0,"[0.9279879333597765,0.07201206664022347]"
4230,0,0.0,"[0.928747609479706,0.07125239052029396]"
4240,1,0.0,"[0.9287096795848336,0.07129032041516632]"
4244,0,0.0,"[0.93112723708164,0.06887276291835999]"
4247,0,0.0,"[0.9332246199827052,0.06677538001729479]"
4255,1,0.0,"[0.8845261370185429,0.11547386298145705]"
4261,0,0.0,"[0.9319386313846434,0.0680613686153566]"
4264,0,0.0,"[0.9333044609598691,0.06669553904013098]"
4265,0,0.0,"[0.905695385388638,0.09430461461136194]"
4269,0,0.0,"[0.9244295024018548,0.07557049759814514]"
4276,0,0.0,"[0.8921878601475022,0.10781213985249774]"
4278,0,0.0,"[0.925308369901353,0.07469163009864699]"
4283,0,0.0,"[0.9407752673178982,0.05922473268210181]"
4284,0,0.0,"[0.9149822145108896,0.08501778548911043]"
4285,0,0.0,"[0.8914748581821712,0.10852514181782885]"
4290,0,0.0,"[0.9279360591573967,0.0720639408426032]"
4323,0,0.0,"[0.9163102494872675,0.08368975051273257]"
4325,0,0.0,"[0.9084349648940722,0.09156503510592787]"
4328,0,0.0,"[0.895022204471559,0.10497779552844098]"
4337,0,0.0,"[0.8822442610537192,0.11775573894628075]"
4344,0,0.0,"[0.897636434770788,0.10236356522921193]"
4356,0,0.0,"[0.8874441530118514,0.11255584698814852]"
4373,0,0.0,"[0.9282478627063793,0.07175213729362064]"
4378,0,0.0,"[0.9285222880135307,0.07147771198646928]"
4382,0,0.0,"[0.9331485427725729,0.0668514572274271]"
4386,0,0.0,"[0.8882809456892654,0.1117190543107345]"
4398,0,0.0,"[0.9365152672007367,0.06348473279926323]"
4407,0,0.0,"[0.9290742664433004,0.07092573355669965]"
4408,0,0.0,"[0.9302981624187493,0.06970183758125068]"
4410,0,0.0,"[0.9348206175290603,0.0651793824709397]"
4412,0,0.0,"[0.9335565860888108,0.06644341391118921]"
4413,0,0.0,"[0.9256364914255353,0.07436350857446462]"
4425,0,0.0,"[0.927092159673173,0.07290784032682697]"
4428,0,0.0,"[0.9315177988429304,0.06848220115706956]"
4440,0,0.0,"[0.9054850275232056,0.09451497247679436]"
4451,0,0.0,"[0.9268048196777778,0.07319518032222226]"
4463,0,0.0,"[0.9294674634280037,0.07053253657199639]"
4466,0,0.0,"[0.9263960734485813,0.07360392655141866]"
4482,0,0.0,"[0.8164711013932681,0.18352889860673188]"
4490,0,0.0,"[0.8745282823509433,0.12547171764905662]"
4491,0,0.0,"[0.9314279915572651,0.06857200844273492]"
4494,0,0.0,"[0.9175382636790702,0.08246173632092973]"
4502,1,0.0,"[0.9297739985825273,0.07022600141747277]"
4503,0,0.0,"[0.9273929875027906,0.07260701249720936]"
4525,0,0.0,"[0.919456387530917,0.08054361246908293]"
4527,0,0.0,"[0.9256016229624483,0.07439837703755181]"
4534,0,0.0,"[0.9318181866578965,0.06818181334210348]"
4544,0,0.0,"[0.9337796989415856,0.06622030105841435]"
4555,0,0.0,"[0.9293725697829,0.07062743021710001]"
4556,1,0.0,"[0.9264257479990706,0.07357425200092937]"
4567,0,0.0,"[0.9032870142668524,0.09671298573314763]"
4584,0,0.0,"[0.9247940243320464,0.07520597566795362]"
4587,0,0.0,"[0.9304318766104818,0.06956812338951823]"
4590,0,0.0,"[0.9336657748793594,0.06633422512064065]"
4604,0,0.0,"[0.9299511797895114,0.07004882021048862]"
4606,0,0.0,"[0.7855482207068186,0.21445177929318146]"
4610,0,0.0,"[0.92155140230907,0.0784485976909301]"
4615,0,0.0,"[0.8783118330679313,0.1216881669320688]"
4627,1,0.0,"[0.586727530706453,0.413272469293547]"
4631,0,0.0,"[0.9348139008045111,0.06518609919548886]"
4633,1,0.0,"[0.9271812032072744,0.07281879679272568]"
4637,0,0.0,"[0.8950343232030238,0.1049656767969762]"
4638,0,0.0,"[0.9340594930468409,0.06594050695315903]"
4642,0,0.0,"[0.755063241460482,0.24493675853951813]"
4666,0,0.0,"[0.9362168498795431,0.06378315012045684]"
4673,1,0.0,"[0.8112994623648245,0.18870053763517544]"
4677,0,0.0,"[0.9233496184980767,0.07665038150192324]"
4679,0,0.0,"[0.8983465874971136,0.10165341250288641]"
4689,0,0.0,"[0.8929885821714123,0.10701141782858777]"
4708,0,0.0,"[0.939562540112315,0.06043745988768505]"
4709,0,0.0,"[0.9386835544440446,0.06131644555595547]"
4711,0,0.0,"[0.9330417435077721,0.06695825649222785]"
4714,0,0.0,"[0.9282110844238527,0.07178891557614736]"
4722,0,0.0,"[0.9217368779828671,0.07826312201713287]"
4728,0,0.0,"[0.928146490977555,0.07185350902244511]"
4729,0,0.0,"[0.9278945918480431,0.0721054081519569]"
4742,1,0.0,"[0.7713926335925739,0.2286073664074261]"
4743,0,0.0,"[0.9283286647718308,0.0716713352281691]"
4753,0,0.0,"[0.9363346766703049,0.06366532332969511]"
4770,0,0.0,"[0.9290159906464331,0.07098400935356688]"
4783,0,0.0,"[0.9213013906845195,0.07869860931548038]"
4785,0,0.0,"[0.9383953087326782,0.06160469126732186]"
4793,0,0.0,"[0.9324814841689372,0.0675185158310628]"
4794,1,0.0,"[0.9053352294438252,0.09466477055617491]"
4799,0,0.0,"[0.9307937490673904,0.06920625093260956]"
4804,0,0.0,"[0.9286615175207636,0.07133848247923637]"
4807,0,0.0,"[0.9314279915572651,0.06857200844273492]"
4816,0,0.0,"[0.8873823970156168,0.1126176029843832]"
4825,0,0.0,"[0.9251598959102155,0.07484010408978439]"
4831,0,0.0,"[0.9338176153238968,0.06618238467610316]"
4833,0,0.0,"[0.9368346650177823,0.06316533498221771]"
4835,0,0.0,"[0.9240004340970652,0.07599956590293469]"
4838,1,0.0,"[0.9165166185314101,0.08348338146858997]"
4842,0,0.0,"[0.903870269821413,0.09612973017858696]"
4853,0,0.0,"[0.9337712557779763,0.06622874422202366]"
4860,0,0.0,"[0.8999948890376368,0.10000511096236325]"
4863,0,0.0,"[0.9399530994139229,0.060046900586077076]"
4866,0,0.0,"[0.934603706076451,0.06539629392354898]"
4873,0,0.0,"[0.9064024583397358,0.09359754166026422]"
4880,0,0.0,"[0.8894712453911967,0.11052875460880328]"
4881,0,0.0,"[0.9315234032763372,0.0684765967236627]"
4884,0,0.0,"[0.9007629719602248,0.09923702803977519]"
4891,0,0.0,"[0.9339941789702438,0.06600582102975625]"
4897,0,0.0,"[0.9317949208954772,0.06820507910452277]"
4904,1,0.0,"[0.9261066817389693,0.07389331826103067]"
4915,1,0.0,"[0.9060921990492864,0.09390780095071367]"
4921,0,0.0,"[0.9321822206160245,0.06781777938397555]"
4959,1,0.0,"[0.894585890109952,0.10541410989004797]"
4961,0,0.0,"[0.9362521859870926,0.06374781401290751]"
4984,1,0.0,"[0.9331485427725729,0.0668514572274271]"
4985,0,0.0,"[0.9286530927209752,0.07134690727902478]"
4986,1,0.0,"[0.9180242094519465,0.08197579054805347]"
5000,0,0.0,"[0.9291073494599463,0.07089265054005364]"
5008,0,0.0,"[0.8944050916300302,0.10559490836996979]"
5013,0,0.0,"[0.9233482976914925,0.07665170230850742]"
5022,0,0.0,"[0.9331485427725729,0.0668514572274271]"
5024,0,0.0,"[0.9350578286093321,0.06494217139066784]"
5032,0,0.0,"[0.9281374004360863,0.0718625995639137]"
5037,1,0.0,"[0.9017115912693593,0.09828840873064071]"
5038,1,0.0,"[0.8790999714299305,0.12090002857006954]"
5042,1,0.0,"[0.9255127115386762,0.07448728846132384]"
5053,0,0.0,"[0.9087923664847112,0.09120763351528874]"
5066,0,0.0,"[0.9257606081618923,0.07423939183810781]"
5081,0,0.0,"[0.8771905556361176,0.12280944436388232]"
5083,0,0.0,"[0.9246539305349287,0.07534606946507122]"
5094,0,0.0,"[0.9317949208954772,0.06820507910452277]"
5098,0,0.0,"[0.931686030234193,0.06831396976580692]"
5107,0,0.0,"[0.8984821815045909,0.10151781849540914]"
5110,0,0.0,"[0.9028171242490549,0.09718287575094502]"
5119,0,0.0,"[0.8947868477340142,0.1052131522659859]"
5123,0,0.0,"[0.9271013341749981,0.07289866582500189]"
5125,0,0.0,"[0.9348408001982739,0.0651591998017261]"
5152,0,0.0,"[0.9279358371574661,0.07206416284253386]"
5159,0,0.0,"[0.9384371205388666,0.06156287946113335]"
5172,0,0.0,"[0.9198260819839343,0.0801739180160656]"
5175,0,0.0,"[0.9345220329214291,0.06547796707857086]"
5178,0,0.0,"[0.9285103936496242,0.07148960635037582]"
5187,0,0.0,"[0.9275475092600612,0.07245249073993869]"
5191,0,0.0,"[0.9309240002658054,0.06907599973419459]"
5203,1,0.0,"[0.9137952944197432,0.08620470558025692]"
5210,0,0.0,"[0.9173994043567086,0.08260059564329134]"
5217,0,0.0,"[0.9338378210167058,0.06616217898329417]"
5219,0,0.0,"[0.9306352658972052,0.06936473410279467]"
5226,0,0.0,"[0.9337679270465461,0.06623207295345397]"
5228,0,0.0,"[0.9270753470071431,0.07292465299285694]"
5248,0,0.0,"[0.9282338683687104,0.0717661316312896]"
5253,0,0.0,"[0.7785111165462485,0.22148888345375142]"
5256,0,0.0,"[0.8938737273825572,0.10612627261744283]"
5263,1,0.0,"[0.9303343279413642,0.06966567205863576]"
5273,0,0.0,"[0.9014066515345596,0.09859334846544031]"
5283,0,0.0,"[0.9317949208954772,0.06820507910452277]"
5286,0,0.0,"[0.9229601386241402,0.07703986137585982]"
5304,0,0.0,"[0.9333399383934706,0.06666006160652933]"
5308,0,0.0,"[0.919250951345759,0.08074904865424101]"
5314,0,0.0,"[0.9190325419430678,0.0809674580569322]"
5340,0,0.0,"[0.9277096496989856,0.07229035030101444]"
5344,0,0.0,"[0.9210646724952263,0.07893532750477378]"
5353,0,0.0,"[0.9276903848234369,0.0723096151765631]"
5354,0,0.0,"[0.9342297502412348,0.06577024975876526]"
5366,0,0.0,"[0.9319430181004738,0.06805698189952616]"
5390,0,0.0,"[0.9241077587083028,0.07589224129169715]"
5395,0,0.0,"[0.9323449108577954,0.06765508914220465]"
5398,0,0.0,"[0.929800513342423,0.07019948665757701]"
5406,0,0.0,"[0.938583359908407,0.061416640091592936]"
5407,1,0.0,"[0.87757417478292,0.12242582521707998]"
5412,0,0.0,"[0.9327800073309502,0.06721999266904968]"
5422,0,0.0,"[0.9333041112133356,0.06669588878666437]"
5428,1,0.0,"[0.9053352294438252,0.09466477055617491]"
5441,1,0.0,"[0.8802764133066816,0.11972358669331838]"
5442,1,0.0,"[0.9291707827993995,0.07082921720060059]"
5443,0,0.0,"[0.895022204471559,0.10497779552844098]"
5447,0,0.0,"[0.9332925765452932,0.06670742345470686]"
5449,0,0.0,"[0.9297234168805629,0.07027658311943714]"
5471,0,0.0,"[0.9031470357915327,0.09685296420846741]"
5475,0,0.0,"[0.9019278497008106,0.09807215029918934]"
5476,0,0.0,"[0.9246893128385675,0.07531068716143252]"
5479,0,0.0,"[0.9286473405989359,0.07135265940106404]"
5486,0,0.0,"[0.9027653285287695,0.09723467147123056]"
5492,0,0.0,"[0.9294382425167342,0.07056175748326572]"
5504,0,0.0,"[0.9321398161923746,0.06786018380762542]"
5516,0,0.0,"[0.9272569026157608,0.07274309738423916]"
5533,0,0.0,"[0.9293725697829,0.07062743021710001]"
5534,0,0.0,"[0.9244345788230774,0.07556542117692254]"
5540,0,0.0,"[0.9264257479990706,0.07357425200092937]"
5560,1,0.0,"[0.9003030448067867,0.09969695519321332]"
5571,0,0.0,"[0.8912583371314073,0.1087416628685926]"
5596,0,0.0,"[0.9365113910820785,0.06348860891792162]"
5598,0,0.0,"[0.9297234168805629,0.07027658311943714]"
5601,0,0.0,"[0.9173013701491798,0.08269862985082023]"
5612,0,0.0,"[0.9232411951604962,0.07675880483950372]"
5614,0,0.0,"[0.929810905530038,0.07018909446996204]"
5617,0,0.0,"[0.9238634566111671,0.07613654338883288]"
5625,0,0.0,"[0.9234858313956338,0.07651416860436623]"
5640,0,0.0,"[0.8054574770057937,0.19454252299420619]"
5644,0,0.0,"[0.8807507362578989,0.11924926374210107]"
5645,0,0.0,"[0.9278589556308333,0.07214104436916663]"
5658,0,0.0,"[0.910269240787255,0.08973075921274494]"
5662,0,0.0,"[0.932140614849504,0.06785938515049605]"
5663,0,0.0,"[0.9339970577011572,0.0660029422988428]"
5664,0,0.0,"[0.8846027907599221,0.1153972092400779]"
5686,0,0.0,"[0.9248907367443719,0.07510926325562807]"
5699,0,0.0,"[0.9255518640623868,0.07444813593761325]"
5701,0,0.0,"[0.9224883560847112,0.0775116439152887]"
5702,0,0.0,"[0.9316448129774533,0.06835518702254678]"
5706,0,0.0,"[0.93793811700954,0.062061882990460025]"
5711,0,0.0,"[0.7634289178203705,0.23657108217962955]"
5731,0,0.0,"[0.9217672993978704,0.07823270060212965]"
5734,0,0.0,"[0.8856672559212945,0.11433274407870554]"
5735,0,0.0,"[0.9220666751035591,0.07793332489644089]"
5759,0,0.0,"[0.9184161803582888,0.0815838196417112]"
5761,0,0.0,"[0.9353325341430082,0.06466746585699183]"
5765,0,0.0,"[0.9315767603885311,0.06842323961146896]"
5768,0,0.0,"[0.925540680871666,0.07445931912833399]"
5782,0,0.0,"[0.9318901478952794,0.0681098521047207]"
5785,0,0.0,"[0.9320117423156654,0.06798825768433463]"
5795,0,0.0,"[0.9311075993867887,0.06889240061321138]"
5799,0,0.0,"[0.92044961673119,0.07955038326881012]"
5811,0,0.0,"[0.9273181555951863,0.07268184440481375]"
5818,0,0.0,"[0.9354481354149691,0.06455186458503097]"
5819,0,0.0,"[0.9381528245889228,0.06184717541107714]"
5821,0,0.0,"[0.9215931639291511,0.07840683607084879]"
5823,0,0.0,"[0.9279835245760814,0.07201647542391867]"
5828,0,0.0,"[0.9353089833580449,0.064691016641955]"
5829,0,0.0,"[0.9294590787502648,0.0705409212497352]"
5833,1,0.0,"[0.7664405785577534,0.23355942144224656]"
5838,0,0.0,"[0.9334847327532387,0.0665152672467613]"
5841,0,0.0,"[0.9066248516756966,0.09337514832430345]"
5873,0,0.0,"[0.9293032331354429,0.07069676686455711]"
5878,1,0.0,"[0.8684920548042437,0.13150794519575623]"
5889,0,0.0,"[0.9003254317713482,0.09967456822865184]"
5899,0,0.0,"[0.9176422433684832,0.0823577566315169]"
5900,0,0.0,"[0.9285065909369777,0.0714934090630222]"
5901,0,0.0,"[0.8940945524513385,0.10590544754866148]"
5903,0,0.0,"[0.9391912692321625,0.06080873076783757]"
5906,0,0.0,"[0.939421514586084,0.06057848541391598]"
5912,0,0.0,"[0.9396726342638573,0.0603273657361427]"
5928,0,0.0,"[0.9282475639808463,0.07175243601915374]"
5945,0,0.0,"[0.9181762872790288,0.08182371272097129]"
5947,0,0.0,"[0.9269982305731825,0.0730017694268174]"
5951,0,0.0,"[0.927328549780926,0.07267145021907395]"
5959,0,0.0,"[0.9087649251819199,0.09123507481808013]"
5962,0,0.0,"[0.9165166185314101,0.08348338146858997]"
5967,1,0.0,"[0.9285103936496242,0.07148960635037582]"
5970,0,0.0,"[0.9366275257942291,0.06337247420577086]"
5971,0,0.0,"[0.9301200268245096,0.06987997317549047]"
5976,0,0.0,"[0.9306482071432172,0.06935179285678293]"
5979,0,0.0,"[0.919400354526755,0.08059964547324515]"
5988,0,0.0,"[0.8980946801351363,0.10190531986486372]"
5992,0,0.0,"[0.8636281668564161,0.1363718331435839]"
5994,0,0.0,"[0.893180641569923,0.10681935843007694]"
6000,0,0.0,"[0.8965551221506631,0.10344487784933697]"
6021,0,0.0,"[0.9284300026301316,0.07156999736986826]"
6026,0,0.0,"[0.9259792583977617,0.07402074160223829]"
6032,0,0.0,"[0.9336652305194321,0.06633476948056798]"
6033,0,0.0,"[0.9291181844603165,0.07088181553968359]"
6039,0,0.0,"[0.9236836837316934,0.0763163162683066]"
6044,0,0.0,"[0.9299050012801215,0.07009499871987834]"
6048,0,0.0,"[0.9232511647227202,0.0767488352772798]"
6062,0,0.0,"[0.8849435854871471,0.1150564145128529]"
6065,0,0.0,"[0.936698279013571,0.06330172098642901]"
6073,0,0.0,"[0.9348206175290603,0.0651793824709397]"
6078,0,0.0,"[0.9320584729778889,0.06794152702211101]"
6079,0,0.0,"[0.937608140781252,0.062391859218748014]"
6081,0,0.0,"[0.9230886477746296,0.07691135222537049]"
6084,0,0.0,"[0.9071652812520188,0.09283471874798124]"
6102,0,0.0,"[0.8929601282359996,0.10703987176400044]"
6106,0,0.0,"[0.9005762677863324,0.09942373221366763]"
6108,0,0.0,"[0.927481653661401,0.072518346338599]"
6110,0,0.0,"[0.8807202493604868,0.11927975063951322]"
6113,0,0.0,"[0.9331485427725729,0.0668514572274271]"
6121,0,0.0,"[0.9354250555563095,0.06457494444369051]"
6129,1,0.0,"[0.8208063431269185,0.17919365687308153]"
6138,0,0.0,"[0.9170692578089453,0.0829307421910546]"
6153,0,0.0,"[0.9363966802151036,0.06360331978489638]"
6157,1,0.0,"[0.5650823024727734,0.43491769752722664]"
6162,1,0.0,"[0.9177909467636666,0.0822090532363334]"
6163,0,0.0,"[0.9368098393951619,0.06319016060483795]"
6178,0,0.0,"[0.9244345788230774,0.07556542117692254]"
6179,0,0.0,"[0.932310845599138,0.06768915440086208]"
6183,1,0.0,"[0.8814426093311838,0.1185573906688162]"
6186,0,0.0,"[0.9303563287644614,0.0696436712355386]"
6198,0,0.0,"[0.9066239009840961,0.09337609901590394]"
6205,0,0.0,"[0.9345540403519563,0.06544595964804371]"
6206,0,0.0,"[0.9140004990438734,0.08599950095612663]"
6210,0,0.0,"[0.9335290145996128,0.06647098540038728]"
6222,0,0.0,"[0.9272015692664992,0.07279843073350081]"
6230,0,0.0,"[0.9316297875834673,0.06837021241653271]"
6242,0,0.0,"[0.9348058914553369,0.06519410854466313]"
